,Date,High,Low,Open,Close,Volume,Adj Close
0,2019-01-02,82.06999969482422,81.16000366210938,81.44000244140625,81.63999938964844,2208000.0,77.756591796875
1,2019-01-03,81.43000030517578,80.20999908447266,81.2300033569336,80.30000305175781,3034900.0,76.4803237915039
2,2019-01-04,82.8499984741211,81.2300033569336,81.37999725341797,82.66999816894531,3061600.0,78.73759460449219
3,2019-01-07,83.29000091552734,82.12000274658203,82.12000274658203,82.54000091552734,4135800.0,78.61376953125
4,2019-01-08,83.5199966430664,81.62999725341797,83.23999786376953,82.52999877929688,2627500.0,78.60426330566406
5,2019-01-09,83.80000305175781,82.98999786376953,82.98999786376953,83.16000366210938,3309900.0,79.20428466796875
6,2019-01-10,83.62000274658203,82.77999877929688,83.12999725341797,83.54000091552734,1617900.0,79.56620025634766
7,2019-01-11,83.8499984741211,82.5999984741211,83.11000061035156,83.44999694824219,1821700.0,79.48048400878906
8,2019-01-14,83.98999786376953,82.95999908447266,83.02999877929688,83.80000305175781,1868000.0,79.81385040283203
9,2019-01-15,84.48999786376953,83.62999725341797,84.16000366210938,84.2300033569336,2553900.0,80.223388671875
10,2019-01-16,85.12999725341797,84.20999908447266,84.56999969482422,84.54000091552734,2727500.0,80.51863861083984
11,2019-01-17,84.9000015258789,84.20999908447266,84.41000366210938,84.56999969482422,3475800.0,80.5472183227539
12,2019-01-18,85.93000030517578,84.5999984741211,84.93000030517578,85.69999694824219,5067500.0,81.62345886230469
13,2019-01-22,86.41999816894531,85.3499984741211,85.41999816894531,85.86000061035156,3783400.0,81.7758560180664
14,2019-01-23,86.4800033569336,84.66000366210938,86.01000213623047,85.88999938964844,1804200.0,81.8044204711914
15,2019-01-24,86.58000183105469,85.44000244140625,85.83000183105469,86.25,2086600.0,82.14730834960938
16,2019-01-25,86.93000030517578,85.94999694824219,86.58000183105469,86.1500015258789,1735700.0,82.05205535888672
17,2019-01-28,86.54000091552734,85.55000305175781,85.9000015258789,86.48999786376953,2195000.0,82.3758773803711
18,2019-01-29,87.19999694824219,86.41000366210938,86.41000366210938,86.77999877929688,2383900.0,82.65208435058594
19,2019-01-30,87.7300033569336,86.12999725341797,86.86000061035156,87.33999633789062,2221600.0,83.1854476928711
20,2019-01-31,88.05000305175781,86.80999755859375,86.83999633789062,87.87000274658203,1720000.0,83.69025421142578
21,2019-02-01,88.87999725341797,88.0,88.30000305175781,88.81999969482422,1967200.0,84.59506225585938
22,2019-02-04,88.97000122070312,88.26000213623047,88.80000305175781,88.80000305175781,2119600.0,84.57600402832031
23,2019-02-05,89.16000366210938,88.44999694824219,89.0,88.95999908447266,2143200.0,84.7283935546875
24,2019-02-06,92.66999816894531,90.0,90.88999938964844,92.55999755859375,4553500.0,88.15714263916016
25,2019-02-07,93.22000122070312,91.37999725341797,92.41999816894531,92.33000183105469,4812400.0,87.93807220458984
26,2019-02-08,92.5199966430664,91.12000274658203,91.91000366210938,92.45999908447266,2477200.0,88.0619125366211
27,2019-02-11,92.80999755859375,91.5199966430664,92.80999755859375,92.52999877929688,2420500.0,88.12857818603516
28,2019-02-12,93.54000091552734,92.83000183105469,93.0199966430664,92.91000366210938,2242500.0,88.49051666259766
29,2019-02-13,94.88999938964844,93.0999984741211,93.19999694824219,94.0,2412800.0,89.52864837646484
30,2019-02-14,93.94999694824219,92.79000091552734,93.55999755859375,93.2300033569336,1831800.0,88.79527282714844
31,2019-02-15,94.56999969482422,93.97000122070312,94.08000183105469,94.37999725341797,1571500.0,89.89057922363281
32,2019-02-19,94.98999786376953,93.8499984741211,94.04000091552734,94.62000274658203,2940100.0,90.1191635131836
33,2019-02-20,95.33999633789062,94.30000305175781,94.76000213623047,95.05999755859375,2124400.0,90.5382308959961
34,2019-02-21,95.33999633789062,94.23999786376953,95.16000366210938,94.62999725341797,1688700.0,90.12867736816406
35,2019-02-22,94.94000244140625,94.3499984741211,94.7699966430664,94.56999969482422,1371000.0,90.071533203125
36,2019-02-25,95.43000030517578,94.62000274658203,95.0,94.9000015258789,1703800.0,90.38585662841797
37,2019-02-26,95.19999694824219,94.05000305175781,94.69999694824219,94.08999633789062,2155700.0,89.61436462402344
38,2019-02-27,94.2699966430664,93.29000091552734,93.36000061035156,93.9800033569336,1751600.0,89.98780059814453
39,2019-02-28,94.62000274658203,93.79000091552734,94.0999984741211,94.37999725341797,1981300.0,90.37081146240234
40,2019-03-01,95.33000183105469,94.30999755859375,94.7699966430664,95.01000213623047,1605600.0,90.97404479980469
41,2019-03-04,95.5,93.55000305175781,95.19000244140625,94.19999694824219,1970500.0,90.19845581054688
42,2019-03-05,94.45999908447266,93.5199966430664,94.44999694824219,94.0,1831600.0,90.00695037841797
43,2019-03-06,94.44000244140625,93.33000183105469,93.95999908447266,93.52999877929688,1493300.0,89.55691528320312
44,2019-03-07,93.80000305175781,92.86000061035156,93.27999877929688,93.23999786376953,1949000.0,89.27922821044922
45,2019-03-08,93.38999938964844,92.23999786376953,92.56999969482422,93.30000305175781,1416100.0,89.33670043945312
46,2019-03-11,94.16000366210938,93.38999938964844,93.55000305175781,94.11000061035156,1980300.0,90.1122817993164
47,2019-03-12,94.75,93.86000061035156,94.33000183105469,94.06999969482422,2109500.0,90.073974609375
48,2019-03-13,94.38999938964844,93.45999908447266,94.29000091552734,93.55000305175781,2302400.0,89.5760726928711
49,2019-03-14,94.4000015258789,93.41000366210938,93.41999816894531,93.8499984741211,1851000.0,89.86331939697266
50,2019-03-15,95.19999694824219,93.66000366210938,93.66000366210938,94.83999633789062,4428100.0,90.81126403808594
51,2019-03-18,95.61000061035156,94.88999938964844,95.23999786376953,95.0199966430664,2247800.0,90.9836196899414
52,2019-03-19,95.55000305175781,93.97000122070312,95.12000274658203,94.20999908447266,1642300.0,90.20802307128906
53,2019-03-20,94.30999755859375,93.04000091552734,94.16999816894531,93.04000091552734,2543000.0,89.08773040771484
54,2019-03-21,94.93000030517578,92.51000213623047,93.0,94.58999633789062,1950100.0,90.57189178466797
55,2019-03-22,94.91999816894531,93.88999938964844,94.33000183105469,94.16999816894531,1524200.0,90.16973876953125
56,2019-03-25,94.80000305175781,93.81999969482422,94.36000061035156,93.98999786376953,1386400.0,89.99737548828125
57,2019-03-26,94.62999725341797,93.69999694824219,94.08000183105469,94.0999984741211,1769600.0,90.10270690917969
58,2019-03-27,94.56999969482422,93.66999816894531,94.05000305175781,94.1500015258789,1349300.0,90.15058135986328
59,2019-03-28,94.9000015258789,93.25,94.41999816894531,93.94000244140625,1380000.0,89.94949340820312
60,2019-03-29,94.45999908447266,93.66999816894531,94.43000030517578,94.18000030517578,2085200.0,90.17930603027344
61,2019-04-01,95.55000305175781,94.45999908447266,94.5199966430664,95.08999633789062,1536700.0,91.05064392089844
62,2019-04-02,95.43000030517578,94.75,95.36000061035156,94.80999755859375,1605300.0,90.78254699707031
63,2019-04-03,95.87000274658203,94.45999908447266,95.25,95.63999938964844,2522100.0,91.57728576660156
64,2019-04-04,96.26000213623047,95.43000030517578,95.43000030517578,96.06999969482422,1549800.0,91.98902130126953
65,2019-04-05,97.12000274658203,95.98999786376953,96.44000244140625,96.30999755859375,1411600.0,92.21882629394531
66,2019-04-08,96.26000213623047,94.19999694824219,95.66999816894531,94.87000274658203,1572000.0,90.83999633789062
67,2019-04-09,94.9000015258789,94.08000183105469,94.41000366210938,94.36000061035156,1079500.0,90.3516616821289
68,2019-04-10,95.05000305175781,94.25,94.58000183105469,95.0,1431700.0,90.9644775390625
69,2019-04-11,95.9000015258789,95.12000274658203,95.25,95.80999755859375,1168700.0,91.74007415771484
70,2019-04-12,97.0999984741211,96.19000244140625,96.30999755859375,97.01000213623047,1416000.0,92.88909149169922
71,2019-04-15,97.18000030517578,96.20999908447266,97.0199966430664,96.4000015258789,930000.0,92.30499267578125
72,2019-04-16,98.23999786376953,96.5999984741211,96.75,98.19000244140625,1768600.0,94.01895904541016
73,2019-04-17,98.5,97.19000244140625,98.33000183105469,97.43000030517578,1337200.0,93.29124450683594
74,2019-04-18,98.27999877929688,96.69999694824219,97.33999633789062,96.72000122070312,2533100.0,92.61139678955078
75,2019-04-22,97.12000274658203,96.02999877929688,96.23999786376953,97.06999969482422,1049400.0,92.94654083251953
76,2019-04-23,97.61000061035156,96.52999877929688,96.75,97.29000091552734,1754300.0,93.1572036743164
77,2019-04-24,97.44000244140625,96.37999725341797,97.08000183105469,96.41000366210938,1765000.0,92.31458282470703
78,2019-04-25,96.87000274658203,95.5199966430664,96.04000091552734,96.47000122070312,1483200.0,92.37203216552734
79,2019-04-26,97.52999877929688,96.37000274658203,96.55999755859375,97.41000366210938,1218500.0,93.2720947265625
