Date,Dividends
3/30/2017,0.27
6/29/2017,0.27
9/29/2017,0.27
12/29/2017,0.3
3/29/2018,0.3
6/29/2018,0.3
9/28/2018,0.3
12/31/2018,0.32
3/29/2019,0.32
6/28/2019,0.32
9/30/2019,0.32
12/31/2019,0.33
3/31/2020,0.33
6/30/2020,0.33
9/30/2020,0.33
12/31/2020,0.34
3/31/2021,0.34
6/30/2021,0.34
9/30/2021,0.34
12/31/2021,0.43
