Date,Open,High,Low,Close,Adj Close,Volume
2020-03-19,45.490002,45.660000,42.400002,44.009998,42.711082,1753200
2020-03-20,44.480000,44.990002,41.759998,42.270000,41.022434,1930800
2020-03-23,40.750000,41.189999,36.509998,38.220001,37.091969,2475300
2020-03-24,40.070000,44.380001,40.009998,44.119999,42.817829,1437300
2020-03-25,41.930000,45.189999,41.049999,42.910000,41.643543,1893700
2020-03-26,43.330002,46.830002,42.119999,46.830002,45.447853,1678500
2020-03-27,45.820000,46.939999,43.060001,43.299999,42.022038,1247900
2020-03-30,44.009998,45.980000,43.040001,45.459999,44.118286,1301500
2020-03-31,45.419998,45.799999,41.750000,42.220001,40.973907,1648900
2020-04-01,40.639999,42.360001,40.160000,40.970001,39.760811,1359700
2020-04-02,40.509998,42.099998,40.080002,41.770000,40.537197,1107100
2020-04-03,41.290001,42.450001,40.250000,40.540001,39.343491,1429300
2020-04-06,42.209999,44.240002,41.520000,43.900002,42.604328,1067900
2020-04-07,45.160000,45.689999,44.000000,44.160000,42.856655,874400
2020-04-08,44.580002,46.040001,44.230000,45.630001,44.283268,774600
2020-04-09,46.000000,47.380001,45.360001,46.189999,44.826740,954400
2020-04-13,45.880001,46.029999,44.860001,45.410000,44.069763,754600
2020-04-14,46.709999,47.270000,46.240002,46.730000,45.350803,773700
2020-04-15,45.939999,46.349998,44.950001,45.130001,43.798023,865700
2020-04-16,45.520000,46.189999,44.549999,45.400002,44.060055,746300
2020-04-17,46.400002,47.340000,46.009998,47.040001,45.651653,850200
2020-04-20,46.160000,48.169998,45.599998,47.970001,46.554203,1305700
2020-04-21,46.110001,47.189999,46.020000,46.930000,45.544895,884500
2020-04-22,48.360001,49.709999,48.029999,49.060001,47.612034,942700
2020-04-23,49.189999,50.169998,47.630001,47.770000,46.360107,1604600
2020-04-24,47.970001,49.240002,47.680000,48.799999,47.359711,667600
2020-04-27,49.020000,50.419998,49.020000,49.840000,48.369015,1450200
2020-04-28,53.720001,57.680000,52.660000,55.849998,54.201633,3077900
2020-04-29,56.580002,58.570000,56.090000,57.700001,55.997032,1514500
2020-04-30,56.720001,57.029999,55.220001,55.240002,53.609634,1531900
2020-05-01,53.959999,54.090000,51.889999,52.410000,50.863159,1272300
2020-05-04,52.349998,53.430000,51.840000,53.270000,51.697781,848500
2020-05-05,54.080002,55.180000,54.000000,54.410000,52.804138,630700
2020-05-06,55.279999,56.000000,54.430000,55.459999,53.823143,680300
2020-05-07,55.950001,56.730000,55.389999,55.700001,54.056061,728700
2020-05-08,56.459999,57.770000,56.110001,57.520000,55.822346,880000
2020-05-11,56.939999,58.860001,56.330002,58.470001,56.744308,1191100
2020-05-12,58.730000,58.900002,55.669998,55.849998,54.201633,859500
2020-05-13,55.360001,56.049999,53.669998,54.520000,52.910885,1039800
2020-05-14,53.759998,56.419998,53.080002,56.230000,54.625523,1264700
2020-05-15,55.400002,57.400002,55.209999,57.220001,55.587276,1289800
2020-05-18,58.500000,60.400002,58.349998,59.869999,58.161659,1173100
2020-05-19,59.520000,62.200001,59.520000,60.849998,59.113693,1225300
2020-05-20,62.139999,62.389999,60.970001,61.400002,59.648003,930600
2020-05-21,61.389999,62.009998,60.759998,61.180000,59.434277,1007700
2020-05-22,60.599998,61.840000,60.270000,61.669998,59.910297,572300
2020-05-26,62.689999,63.990002,62.009998,62.590000,60.804050,1423800
2020-05-27,62.779999,63.240002,61.080002,63.130001,61.328640,1061400
2020-05-28,62.919998,64.279999,61.930000,63.040001,61.241207,874900
2020-05-29,58.840000,60.060001,55.770000,56.740002,55.120972,3618000
2020-06-01,56.660000,57.040001,56.119999,56.860001,55.237549,1684100
2020-06-02,56.000000,56.680000,54.360001,56.570000,54.955822,1812100
2020-06-03,57.480000,58.750000,56.910000,58.189999,56.529594,1361500
2020-06-04,57.439999,57.869999,55.689999,56.230000,54.625523,1136500
2020-06-05,57.169998,58.459999,56.759998,57.959999,56.306160,1029800
2020-06-08,57.599998,60.509998,57.310001,60.470001,58.744541,1326300
2020-06-09,60.220001,60.459999,57.380001,57.450001,55.810711,1172300
2020-06-10,58.090000,59.070000,57.509998,58.570000,56.898754,932000
2020-06-11,56.779999,56.810001,54.540001,54.570000,53.012894,884100
2020-06-12,56.419998,56.459999,54.029999,55.160000,53.586056,1100200
2020-06-15,54.169998,56.290001,53.650002,55.900002,54.304939,640100
2020-06-16,58.029999,58.200001,55.500000,56.709999,55.091827,710600
2020-06-17,56.939999,57.480000,56.180000,56.529999,54.916962,668500
2020-06-18,56.180000,57.000000,55.779999,56.000000,54.402088,695500
2020-06-19,57.099998,57.930000,56.450001,56.849998,55.227833,1627500
2020-06-22,56.619999,58.200001,56.130001,58.150002,56.490738,839600
2020-06-23,58.880001,59.619999,58.380001,58.810001,57.131908,1036500
2020-06-24,58.630001,58.630001,56.919998,57.889999,56.238159,851300
2020-06-25,57.810001,61.509998,57.529999,61.340000,59.589714,2749100
2020-06-26,61.750000,62.200001,58.400002,58.639999,56.966759,2734900
2020-06-29,59.799999,59.799999,58.240002,58.669998,56.995895,1003100
