Date,Open,High,Low,Close,Adj Close,Volume
2020-03-16,96.559998,103.510002,95.239998,95.940002,95.940002,1812200
2020-03-17,97.410004,99.320000,86.000000,95.839996,95.839996,2296500
2020-03-18,90.000000,93.559998,87.820000,93.010002,93.010002,1676600
2020-03-19,91.760002,105.680000,86.809998,100.190002,100.190002,2388200
2020-03-20,103.849998,113.190002,102.220001,105.720001,105.720001,2554300
2020-03-23,104.669998,109.360001,99.269997,105.739998,105.739998,1675800
2020-03-24,113.580002,115.790001,106.080002,112.529999,112.529999,1678800
2020-03-25,114.000000,123.279999,112.070000,116.199997,116.199997,1924500
2020-03-26,116.739998,127.870003,116.599998,124.720001,124.720001,1978800
2020-03-27,119.470001,120.209999,112.570000,115.739998,115.739998,2095200
2020-03-30,116.459999,123.000000,116.099998,120.519997,120.519997,1403200
2020-03-31,120.320000,124.750000,120.010002,121.099998,121.099998,1581800
2020-04-01,116.879997,120.769997,114.199997,116.000000,116.000000,1454300
2020-04-02,114.570000,119.000000,112.250000,118.199997,118.199997,1273600
2020-04-03,117.860001,119.800003,114.730003,116.970001,116.970001,1330900
2020-04-06,122.559998,123.489998,119.080002,122.940002,122.940002,1823600
2020-04-07,126.290001,127.669998,122.639999,123.550003,123.550003,1827500
2020-04-08,124.900002,131.500000,124.099998,130.460007,130.460007,1664800
2020-04-09,132.000000,134.649994,129.839996,131.429993,131.429993,1051000
2020-04-13,130.289993,131.889999,127.769997,129.929993,129.929993,2224800
2020-04-14,133.100006,137.000000,131.639999,136.059998,136.059998,1954900
2020-04-15,131.830002,135.389999,131.830002,133.539993,133.539993,1561200
2020-04-16,135.240005,139.130005,134.089996,135.300003,135.300003,1710500
2020-04-17,137.669998,138.500000,134.429993,136.479996,136.479996,1436500
2020-04-20,133.580002,136.509995,132.070007,132.619995,132.619995,1719800
2020-04-21,129.910004,130.589996,121.779999,124.970001,124.970001,2040300
2020-04-22,127.589996,128.929993,126.199997,128.000000,128.000000,842300
2020-04-23,127.489998,128.750000,126.000000,126.419998,126.419998,1026900
2020-04-24,127.620003,129.610001,126.379997,128.169998,128.169998,758700
2020-04-27,130.059998,131.360001,129.720001,129.949997,129.949997,599300
2020-04-28,132.139999,132.529999,129.199997,129.630005,129.630005,797900
2020-04-29,131.440002,135.320007,130.119995,134.970001,134.970001,1273600
2020-04-30,134.050003,134.320007,131.000000,131.520004,131.520004,707900
2020-05-01,129.000000,129.000000,124.900002,125.339996,125.339996,891400
2020-05-04,124.430000,126.529999,122.769997,126.339996,126.339996,768000
2020-05-05,126.970001,130.289993,126.019997,126.779999,126.779999,943300
2020-05-06,128.429993,129.580002,126.750000,126.870003,126.870003,868400
2020-05-07,129.020004,133.759995,127.970001,133.300003,133.300003,1489700
2020-05-08,135.000000,140.960007,134.389999,140.309998,140.309998,1552800
2020-05-11,139.300003,142.690002,138.250000,141.119995,141.119995,1070300
2020-05-12,141.660004,141.880005,136.850006,138.050003,138.050003,1576700
2020-05-13,137.500000,139.029999,132.199997,134.860001,134.860001,1258300
2020-05-14,130.029999,134.100006,128.800003,133.820007,133.820007,842700
2020-05-15,134.009995,135.250000,132.000000,134.479996,134.479996,974800
2020-05-18,138.000000,140.729996,136.960007,139.029999,139.029999,1020100
2020-05-19,139.000000,141.679993,137.720001,139.309998,139.309998,917500
2020-05-20,140.460007,141.440002,136.130005,140.070007,140.070007,1152400
