Date,Open,High,Low,Close,Adj Close,Volume
1/17/2017,77.470001,77.830002,77.260002,77.459999,62.686974,3755000
1/18/2017,77.379997,77.910004,77.290001,77.5,62.719345,2235700
1/19/2017,77.269997,77.57,76.879997,77.120003,62.411816,2575500
1/20/2017,77.32,77.580002,76.949997,77.330002,62.581764,2662800
1/23/2017,77.43,77.68,76.889999,77.029999,62.338982,2166800
1/24/2017,77.199997,77.330002,76.860001,77.18,62.460361,2751400
1/25/2017,76.93,77.120003,76.559998,77.080002,62.37944,2347000
1/26/2017,76.989998,77.230003,76.650002,77.120003,62.411816,3085400
1/27/2017,77.32,77.629997,76.730003,76.940002,62.26614,2562000
1/30/2017,76.980003,77.519997,76.699997,77.120003,62.411816,2379100
1/31/2017,77.120003,78.559998,77.120003,78.540001,63.561008,3753700
2/1/2017,78.139999,78.260002,77.080002,77.360001,62.606041,3454900
2/2/2017,77.57,77.940002,77.160004,77.790001,62.954041,2997400
2/3/2017,77.889999,78.040001,77.480003,77.650002,62.840729,2478100
2/6/2017,77.889999,78.040001,77.449997,77.57,62.775982,2017100
2/7/2017,77.650002,77.860001,77.410004,77.75,62.921646,1629900
2/8/2017,77.82,78.709999,77.739998,78.639999,63.641926,2973600
2/9/2017,78.639999,78.839996,77.57,77.75,62.921646,3351400
2/10/2017,77.589996,78.160004,77.589996,78.099998,63.204918,2550000
2/13/2017,78.260002,78.690002,77.900002,78.690002,63.6824,2925900
2/14/2017,78.559998,78.68,77.589996,78.040001,63.156357,3715800
2/15/2017,76.790001,77.169998,76.279999,76.779999,62.82497,3802900
2/16/2017,77.169998,79.209999,76.769997,78.900002,64.559639,6795600
2/17/2017,78.699997,78.989998,77.980003,78.360001,64.117775,4104600
2/21/2017,78.300003,79.220001,77.93,79.089996,64.715111,2735000
2/22/2017,79.209999,79.989998,78.959999,79.870003,65.353333,2895000
2/23/2017,79.980003,81.07,79.900002,80.910004,66.204308,2801200
2/24/2017,81.199997,82.209999,81.169998,81.959999,67.063477,3846800
2/27/2017,81.93,82.199997,81.5,81.860001,66.981651,2505800
2/28/2017,81.589996,82.82,81.589996,82.550003,67.546257,3529900
3/1/2017,81.599998,82.519997,81.199997,81.93,67.038918,4832300
3/2/2017,81.599998,82.779999,81.389999,82.360001,67.39077,4176100
3/3/2017,82.139999,82.160004,81.279999,81.910004,67.02256,2848100
3/6/2017,81.959999,82.080002,81.529999,81.870003,66.989845,2785100
3/7/2017,81.589996,82.07,81.459999,81.690002,66.84256,3732600
3/8/2017,81.110001,81.120003,80.25,80.32,65.721558,3342600
3/9/2017,80.519997,80.790001,80.019997,80.050003,65.500626,3074500
3/10/2017,80.410004,80.949997,80.169998,80.639999,65.983414,3334400
3/13/2017,80.800003,80.970001,80.459999,80.870003,66.1716,3423500
3/14/2017,80.849998,81.110001,80.610001,80.870003,66.1716,2151200
3/15/2017,81.080002,82.360001,80.839996,82,67.096214,3727700
3/16/2017,82.199997,82.330002,81.239998,81.620003,66.785278,4352300
3/17/2017,81.849998,82.25,81.519997,81.839996,66.965279,7276900
3/20/2017,81.93,82.099998,80.860001,81.18,66.425255,3271000
3/21/2017,81.150002,83.010002,81.120003,82.68,67.652603,5092500
3/22/2017,82.989998,83.589996,82.580002,82.760002,67.718079,2881800
3/23/2017,82.489998,83.290001,82.349998,82.68,67.652603,2410000
3/24/2017,82.610001,83.269997,82.449997,82.989998,67.906265,2078800
3/27/2017,83.32,83.580002,82.410004,82.790001,67.742638,2125800
3/28/2017,82.540001,82.980003,82.349998,82.93,67.85717,2458500
3/29/2017,82.739998,82.739998,82.190002,82.419998,67.439873,2087600
3/30/2017,82.110001,82.120003,81.660004,82.040001,67.128937,2467000
3/31/2017,81.910004,82.470001,81.730003,82.010002,67.104393,2251800
4/3/2017,81.900002,82.290001,81.269997,82.25,67.300758,2756200
4/4/2017,82.239998,82.690002,81.980003,82.370003,67.398964,1761400
4/5/2017,82.269997,82.970001,82.110001,82.870003,67.80809,2064000
4/6/2017,82.660004,82.870003,82.370003,82.589996,67.578972,2499200
4/7/2017,82.800003,82.989998,82.209999,82.260002,67.30896,2453100
4/10/2017,82.300003,82.440002,81.849998,82.400002,67.423492,2563900
4/11/2017,82.32,82.400002,81.779999,82.190002,67.251671,1876600
4/12/2017,81.959999,82.839996,81.760002,82.779999,67.734436,2230800
4/13/2017,82.760002,82.900002,82.129997,82.589996,67.578972,2425200
4/17/2017,82.699997,83.010002,82.540001,82.93,67.85717,2046600
4/18/2017,82.900002,83.260002,82.650002,82.860001,67.799904,2257400
4/19/2017,82.839996,82.910004,82.019997,82.349998,67.382599,2132600
4/20/2017,82.349998,82.349998,81.419998,82.029999,67.120766,2330800
4/21/2017,82.099998,82.699997,82.029999,82.209999,67.268044,2471100
4/24/2017,82.410004,82.690002,81.639999,82.580002,67.570786,2641300
4/25/2017,82.410004,82.720001,82.120003,82.690002,67.660797,2954400
4/26/2017,82.57,83.290001,82.440002,82.599998,67.587151,2291800
4/27/2017,82.68,83.349998,82.599998,82.900002,67.832634,1736700
4/28/2017,82.709999,82.900002,82.260002,82.5,67.505333,2166600
5/1/2017,82.510002,82.620003,81.849998,82.07,67.153481,2069600
5/2/2017,82.230003,82.580002,81.900002,82.389999,67.415321,2576100
5/3/2017,82.279999,82.550003,81.910004,82.040001,67.128937,2128500
5/4/2017,81.93,82.660004,81.870003,82.589996,67.578972,2110400
5/5/2017,82.690002,83.150002,82.690002,82.980003,67.898087,2144500
5/8/2017,83.019997,83.160004,82.370003,82.919998,67.848991,2179400
5/9/2017,82.529999,82.970001,82.080002,82.110001,67.186234,2478000
5/10/2017,82.269997,82.699997,82.010002,82.480003,67.488991,2142900
5/11/2017,82.150002,83.019997,82.059998,83,67.914459,2372900
5/12/2017,83.099998,83.669998,83.019997,83.480003,68.307213,2013500
5/15/2017,83.550003,83.790001,83.260002,83.580002,68.389038,2043000
5/16/2017,83.580002,83.800003,83.089996,83.120003,68.012642,2614700
5/17/2017,82.269997,83.239998,82.269997,82.779999,68.438408,4344700
5/18/2017,83.099998,83.660004,82.489998,83.25,68.827003,3772300
5/19/2017,83.360001,83.43,82.720001,83.370003,68.926208,3104700
5/22/2017,83.269997,84.339996,83.190002,84.099998,69.529716,2213200
5/23/2017,84.129997,84.779999,84.019997,84.300003,69.695091,1749300
5/24/2017,84.470001,84.879997,84.389999,84.690002,70.017509,2971100
5/25/2017,84.809998,85.25,84.610001,85.139999,70.389534,2801700
5/26/2017,85.190002,85.349998,84.949997,85.07,70.33168,2024000
5/30/2017,85.199997,85.540001,84.879997,85.410004,70.612785,2501600
5/31/2017,85.519997,86.010002,85.400002,85.68,70.836014,3250800
6/1/2017,85.480003,86.400002,85.239998,86.400002,71.431259,3158900
6/2/2017,86.790001,86.800003,85.919998,86.279999,71.332054,2114500
6/5/2017,86.25,86.300003,85.690002,85.830002,70.960022,2284900
6/6/2017,86.089996,86.160004,85.660004,85.809998,70.943474,2066800
6/7/2017,85.809998,86.239998,85.580002,86.089996,71.174973,3025100
